18-08944,0129,06/04/18 0129,DUI,E Delaware Ave/Scholar Dr,Arrest
18-08946,0211,06/04/18 0211,DUI,New London Rd/Country Club Dr,Arrest
18-08994,2329,06/04/18 2329,Possession of Marijuana,Delaware Ave/S Chapel St,Civil Assessment
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-09021,1515,06/05/18 0900-1400,Theft,Colburn Lab (Exterior),Pending
18-09023,1601,06/05/18 0735-1540,Theft,Pearson Hall (Exterior),Pending
18-09028,1808,06/05/18 1000-1800,Theft,Evans Hall    (Exterior),Pending
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-09050,0754,06/05/18 1500-06/06/18 1930,Theft/Resisting Arrest/Poss. Of Burglars Tools/Receiving Stolen Property/Damaged Property/Trespass,Harker ISE Lab,Arrest
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-09088,0742,06/07/18 1500,Trespass,Hullihen Hall,Exceptionally Clear
18-09101,1342,05/29/18 1000-1735,MV Collision (Hit & Run),Perkins Parking Garage,Pending
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-09133,0135,06/08/18 0135,DUI,Wyoming Rd/Early Leaning Center,Arrest
18-09181,2247,06/08/18 2247,Receiving Stolen Property/Resisting Arrest/Possession of a Controlled Substance/Traffic Violation,E Delaware Ave/Academy Street,Arrest
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-09186,0246,06/09/18 0130,Rape,UD Marriott Hotel,Pending
18-09188,0444,06/09/18 0444,Attempted Theft/Resisting Arrest/Trespass,UD Evans Hall,Arrest
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-09230,0147,06/10/18 0147,DUI/Possession of Marijuana,S College Ave/E Delaware Ave,Arrest
18-09256,1400,06/10/18  1400,Possession of Marijuana,N Chapel St/E Cleveland Ave,Civil Assessment
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-09297,1144,06/11/18 1115-1144,MV Collision (Hit & Run),Stadium Lot,Pending
18-09298,1235,05/05/18 1200-06/08/18 1200,Theft,Carpenter Sports Building,Pending
18-09311,1913,05/29/18 1130-06/07/18,Theft,Warner Hall,Pending
18-09324,2259,06/11/18,Possession of Marijuana,E Delaware Ave//S College Ave,Civil Assessment
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-9364,2054,06/12/2018 2054,Harassment,Bob Carpenter Center,Pending
Incident #,Time Reported,Date/Time Occurred,Description,Location Name,Disposition
18-09400,1151,06/13/18 1151,Trespass/Possession of Drug Paraphernalia,Trabant University Center,Arrest
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-09455,0924,06/14/18 0924,Trespass,Old College,Arrest
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-09485,208,06/15/18 - 0208,Loitering/Resisting/Disorderl Conduct/Offensive Touching/Damaged Property,Composites/Corner of Academy/Delaware,Pending
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-09523,0146,06/16/18  0146,DUI,Casho Mill Rd/Elkton Rd,Arrest
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-09579,1941,06/17/18 1941,Trespassing/Receiving Stolen Property/Possession of Drug Paraphernalia,James Smith Hall,Arrest
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-09644,1058,06/18/18,Harassment,Brown Lab,Exceptionally Clear
Incident #,Time,Date/Time Occurred,Description,Location Name,Disposition
18-09707,1424,06/20/18 1424,Possession of Marijuana/Wanted Person,Marrows Rd/Ogletown Rd,Arrest
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-09730,0155,06/21/18 0155,DUI,Christaian Parkway,Arrest
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-09779,1129,06/22/18 1129,Fugitive/Trespassing,Early Learning Center,Arrest
18-09783,1339,06/22/18 1335,Disorderly Conduct/Resisting Arrest,Trabant University Center,Arrest
Incident #,Time,Date/Time Occurred,Description,Location Name,Disposition
18-09899,1627,06/25/18 1600,MV Collision (Hit & Run),Trabant Parking Garage,Pending
18-09901,1724,06/25/18 1724,MV Collision (Hit & Run),Student Services Building,Pending
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-09943,2311,06/26/18 2311,DUI,S College Ave,Arrest
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-09958,1222,06/27/18 1222,Trespass,Trabant Loading Dock,Exceptionally Clear
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-10034,2231,06/28/18  2231,Robbery/Resisting Arrest/Offensive Touching/Disorderly Conduct,Hugh Morris Library Commons,Arrest
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-10106,2212,06/30/18 2212,Resisting Arrest/Drugs/Failure to identify to Police Officer,E Delaware Ave/Library Ave,Arrest
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-10171,2135,07/02/18,Fraud,Thomas McKean Hall,Pending
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-10178,0146,07/03/18,Possession of Marijuana/Trespass/Fugitive,Barnes & Noble,Arrest
18-10213,1941,06/10/18 0800-06/18/18 2000,Theft,401 Academy St (Exterior),Pending
Incident #,Date Reported,Time,Date/Time Occurred,Description,Location,Disposition
18-10246,07/04/18,2246,07/04/18 2246,MV Collision (Hit & Run),UD Creamery,Pending
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-10267,1330,07/05/18 1330,MV Collision (Hit & Run),General Services Building,Exceptionally Clear
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-10300,0056,07/06/18 0056,DUI,E Main St,Arrest
18-10303,0154,07/06/18 0154,DUI,Elkton Rd/Lincoln Dr,Arrest
18-10323,1516,07/06/18 1516,Possession of Marijuana/Traffic Offense,S Main St/Apple Rd,Civil Assessment
18-10338,2002,07/06/18 2002,Possession of Marijuana/Traffic Offense,S Chapel St/Wyoming Rd,Civil Assessment
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-10373,1746,07/07/18 1746,Disregarding a Police Officer Signal/Reckless Endangering/Traffic Violations,Stadium Lot,Pending
18-10377,2042,07/07/18 2042,Possession of Drug Paraphernalia,Redding Hall (Exterior),Civil Assessment
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-10407,2027,07/08/18 2027,Trespass,James Smith Hall (Exterior),Arrest
18-10409,2112,07/08/18 2112,Possession of Marijuana,Thomas McKean (Exterior),Arrest
18-10411,2322,07/08/18 2322,Criminal Impersonation/Possession of Drug Paraphernalia,Sypherd Hall (Exterior),Arrest
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-10436,1412,07/05/18 0941-07/09/18 1412,Theft,Amstel Ave,Pending
18-10445,1955,07/09/18 1955,Disorderly Conduct,Courtyard Marriott,Exceptionally Clear
Incident #,Time,Date/Time Occurred,Description,Location Name,Disposition
18-10584,0112,07/13/18 0112,Possession of Marijuana/Traffic Offense,S College Ave/Christina Pkwy,Civil Assessment
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-10702,1614,07/16/18 0800-1614,Theft (MV),Trabant Parking Garage,Pending
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-10744,0940,07/16/18 0930-1315,Theft,Smith Hall,Pending
18-10751,1346,07/17/18 1346,Trespass,Barnes& Noble,Exceptionally Clear
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-10792,0103,07/18/18 0103,DUI,W Main St,Arrest
18-10835,1205,07/17/18 1730,Theft,DuPont Lab,Pending
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-10869,1632,07/19/18 1632,Collision (Hit &Run),Marriott Hotel,Pending
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-10898,1321,07/19/18 0800-1600,MV Collision (Hit & Run),Courtyard Marriot Hotel,Pending
18-10907,1724,07/20/18 1724,Possession of Controlled Substance/Resisting Arrest/Shoplifting/Possession of Marijuana/Paraphernalia,E Delaware Ave/Tyre Ave,Arrest
18-10914,2009,07/20/18 2009,Theft/Trespass,Graham Hall,Arrest
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-10921,0105,07/21/18 0105,Harrassment,Courtyard Marriot Hotel,Service Clear
18-10924,0241,07/21/18 0241,Carry Concealed Deadly Weapon/Possession of Firearm while Intoxicated,E Delaware Ave/Tyre Ave,Arrest
18-10952,0241,07/21/18 0241,DUI/Driving while Suspended,E Delaware Ave/Tyre Ave,Arrest
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-10966,0236,07/22/18 0236,DUI,S College Ave/W Park Pl,Arrest
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-11021,1456,07/22/18 1530-07/23/18 0600,Burglary/Theft,STAR Construction Site,Pending
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-11057,2039,07/24/18 1930-07/24/18 2030,Theft,Student Services Building,Pending
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-11138,1730,07/16/18-07/26/18,Theft,Trabant Parking Garage,Pending
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-11166,0200,07/27/18 0200,DUI,New London Rd/Cleveland Ave,Arrest
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-11211,0119,07/28/18 0119,DUI,East Delaware Ave/Library Ave,Arrest
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-11261,0224,07/29/18 0224,Assist Other Agency,South College Ave/Holton Pl,Service Clear
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-11325,2141,07/30/18 2141,Possession of Marijuana,S Chapel St/Wyoming Rd,Civil Assessment
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-11400,0951,08/01/18  0951,Fire Incident (Car),UD Lot 37,Service Clear
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-11437,1031,08/02/18 1015-1030,MV Collision (Hit & Run),Early Learning Center,Pending
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-11494,2125,08/03/18 2125,Possession of Marijuana,UD Lot #7,Arrest
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-11500,0041,08/04/18 0041,DUIl,W Park Pl,Arrest
18-11548,2321,08/04/18        2321,Damaged Property,Trabant Garage,Pending
18-11550,2330,08/04/18        2330,Possession of Marijuana,New London Rd/David Hollowell Dr,Civil Assesment
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-11585,0059,08/06/18 0059,Possession of Marijuana,Christiana Pkwy/S College Ave,Civil Assessment
18-11616,2154,08/06/18 2154,Possession of Marijuana,Creek Rd/N College Ave,Civil Assessment
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-11680,1401,08/08/18 1401,Theft/Receiving Stolen Property/Damaged Property/Trespassing,Purnell Hall,Arrest
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-11708,0106,08/09/18 0106,DUI/Possession of Marijuana/Drug Paraphernalia,New London Rd/Country Club Dr,Arrest
18-11719,0937,08/09/18 0937,Harassment,Courtney Street,Pending
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-11176,1651,08/10/18 1030,Theft,Wolf Hall,Pending
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-11870,1747,08/13/18 1747,Fire Incident,Bob Carpenter Center,Service Clear
Incident #,Time,Date/Time Occurred,Description,Location Name,Disposition
18-11902,1441,08/14/18 1441,Shoplifting,Barnes & Noble,Pending
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-11972,1011,08/16/2018 1011,Collision (Hit & Run),Visitor Center Parking Lot,Arrest
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-12044,0116,08/18/18 0116,DUI,Academy St/Lovett Ave,Arrest
18-12070,1200,08/17/18-08/18/18 1700-0700,Burglary,STAR Campus Nimble Building,Pending
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-12107,1252,08/19/18 1252,Trespass,Barnes & Noble,Arrest
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-12134,1205,08/20/18 1205,Fugitive,Creamery Parking Lot,Service Clear
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-12169,1305,08/21/18 1305,Fugitive,E Main St,Service Clear
18-12172,1507,08/21/18 1507,Fugitive,Hillside Rd/W Main St,Service Clear
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-12261,1207,08/23/18 1207,Fugitive,Newark Municipal Building,Arrest
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-12344,1800,08/24/18 1800,Disorderly Conduct,Carpenter Sports Building,Exceptionally Clear
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-12365,0059,08/25/18 0059,Public Inoxication,Elliott Hall Exterior,Exceptionally Clear
18-12397,1424,08/25/18 1424,Theft,Independence Hall West,Exceptionally Clear
18-12438,2323,08/25/18 2323,Underage Consumption,N College Ave/Cleveland Ave,Administrative Sanction
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-12444,0031,08/26/18 0031,Underage Consumption,Hullihen Hall Exterior,Administrative Sanction
18-12446,0046,08/26/18 0046,Underage Consumption,Harrington Hall B,Administrative Sanction
18-12449,0108,08/26/18 0108,Underage Consumption,Thompson Hall,Administrative Sanction
18-12461,0225,08/26/18 0225,Underage Consumption,George Read Hall,Administrative Sanction
18-12506,1912,08/26/18 1630- 08/26/18 1912,Damaged Property,Colburn Lab,Pending
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-12530,0047,08/27/18 0047,Underage Consumption,Thompson Hall Exterior,Administrative Sanction
18-12532,0117,08/27/18 0117,Trespass/Public Intoxication,CSX Rail Road Tracks,Exceptionally Clear
18-12533,0140,08/27/18 0140,Underage Consumption,Independence Bridge,Administrative Sanction
18-12536,0228,08/27/18 0228,Underage Consumption,Christiana East Tower,Administrative Sanction
18-12555,1037,08/10/18 0800-08/25/18 0800,Theft,Ewing Hall,Pending
18-12584,1852,08/28/18 1852,Underage Consumption,Russell D,Administrative Sanction
18-12601,2222,08/27/18 2222,Public Intoxication/Menacing/Disorderly Conduct/Resist Arrest/Possession of Marijuana,Colburn Lab,Arrest
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-12628,0807,08/28/18 0807,MV Collision (Hit & Run),Perkins Garage,Pending
18-12637,1152,08/27/18 1430-08/28/18 1115,Graffiti,Christiana West Tower,Pending
18-12639,1218,08/25/18 0000-08/27/18 0009,Damaged Property,Star Tower,Pending
18-12685,2241,08/28/18 2241,Underage Possession,S Academy Residence Hall,Administrative Sanction
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-12700,0116,08/29/18 0116,Underage Consumption,Courtney St/Haines St,Administrative Sanction
18-12718,1258,08/29/18 1258,Harassment,Hullihen Hall,Exceptionally Clear
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-12755,0018,08/30/18 0018,Tobacco Violation,Russell Hall D,Administrative Sanction
18-12813,2138,08/30/18 2138,Terroristic Threatening/Criminal Impersonation,Laird Basketball Courts,Arrest
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-12836,0034,08/31/18 0034,DUI,Academy St/Lovett Ave,Arrest
18-12837,0046,08/31/18 0046,Underage Consumption,Independence Hall,Administrative Sanction
18-12841,0135,08/31/18 0135,Underage Consumption,S Academy Residence Hall,Administrative Sanction
18-12843,0305,08/31/18 0305,Underage Consumption,Redding Hall,Administrative Sanction
18-12864,1242,08/31/18 1242,Theft,Trabant,Pending
18-12876,1722,08/31/18 1722,Possession of Marijuana,Caesar Rodney Residence Hall,Administrative Sanction
18-12897,2249,08/31/18 2249,Underage Consumption,S Academy Residence Hall,Arrest
18-12899,2310,08/31/18 2310,Underage Consumption,Redding Residence Hall,Administrative Sanction
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-12915,0028,09/01/18 0028,DUI,E Delaware Ave/Tyre Ave,Arrest
18-12926,0215,09/01/18 0215,Underage Consumption,Redding Residence Hall,Administrative Sanction
18-12948,1328,09/01/18 1328,Graffitti,Thompson Hall,Pending
18-12967,1908,09/01/18 1908,Underage Consumption,Russell Dining Hall,Arrest
18-12972,2116,09/01/18 2116,Underage Consumption,Courtney St/Manuel St,Arrest
18-12976,2156,09/01/18 2156,Possession of Marijuana,Harrington Residence Hall,Civil Assessment
18-12977,2215,09/01/18 2215,MV Accident (Hit & Run),CFA Garage,Pending
18-12980,2225,09/01/18 2225,Public Intoxication,Harker Lab,Administrative Sanction
Incident #,Time,Date/Time Occurred,Description,Location,Disposition
18-12993,0024,09/02/18 0024,DUI,Discovery Blvd/S College Ave,Arrest
18-12999,0058,09/02/18 0058,Underage Consumption,S Academy Residence Hall,Administrative Sanction
18-13001,0102,09/02/18 0102,Public Intoxication,Russell Residence Hall,Administrative Sanction
18-13007,0151,09/02/18 0151,Underage Consumption,Russell Residence Hall,Arrest
18-13018,0243,09/02/18 0243,DUI,E Delaware Ave/Academy St,Arrest
18-13030,1237,09/02/18 1237,Assault,George Read Residence Hall,Arrest
18-13045,2159,09/02/18 2159,Underage Consumption,Gilbert Residence Hall,Administrative Sanction
